GeneID	Length	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|410105720|ref|NZ_JH976502.1|:72552-74153|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LEK0|UniRef50_R5Z191	1602	1	0.0.0.0	25.7049796303459	0	0	0	25.7049796303459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105726|ref|NZ_JH976508.1|:69970-71577|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_Q5L7N5|UniRef50_Q8D1X9	1608	2	4.1.1.49	51.2181310544953	0	0	0	51.2181310544953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:317393-319036|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R5DA56|UniRef50_O83553	1644	1	2.7.1.90	25.0482830704466	0	0	0	25.0482830704466	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:230998-232653|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6BV18|UniRef50_R5IB76	1656	1	0.0.0.0	24.8667737728347	0	0	0	24.8667737728347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:789621-791186|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IUT8|UniRef50_I1XPH7	1566	1	0.0.0.0	26.2958987023079	0	0	0	26.2958987023079	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c793745-792177|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K5ZWY6|UniRef50_R5LZJ6	1569	2	0.0.0.0	52.4912394745879	0	0	0	52.4912394745879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105724|ref|NZ_JH976506.1|:268684-270252|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IRC2|UniRef50_R5LZJ6	1569	1	0.0.0.0	26.2456197372939	0	0	0	26.2456197372939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:613416-614969|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6B940|UniRef50_R6CY54	1554	3	0.0.0.0	79.4968675054328	0	0	0	79.4968675054328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:67801-69585|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6A262|UniRef50_B6YRP1	1785	1	0.0.0.0	23.069679197655	0	0	0	23.069679197655	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105728|ref|NZ_JH976510.1|:c82600-80822|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6AL26|UniRef50_R6CK36	1779	3	0.0.0.0	69.4424576185737	0	0	0	69.4424576185737	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:c682603-680837|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IP53|UniRef50_R6IP53	1767	1	2.4.2.43	23.3046844186838	0	0	0	23.3046844186838	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:c152648-150936|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IEP3|UniRef50_W8FDP0	1713	1	0.0.0.0	24.0393329642815	0	0	0	24.0393329642815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:324515-326203|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LBG5|UniRef50_D7G5T9	1689	1	0.0.0.0	24.3809220650173	0	0	0	24.3809220650173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:336551-338233|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LC47|UniRef50_R6JKN5	1683	1	0.0.0.0	24.4678415732705	0	0	0	24.4678415732705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105726|ref|NZ_JH976508.1|:c125624-123933|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6XBD7|UniRef50_T2NBI2	1692	1	0.0.0.0	24.3376934797956	0	0	0	24.3376934797956	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105726|ref|NZ_JH976508.1|:c123723-121969|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IXJ9|UniRef50_R6IXJ9	1755	1	0.0.0.0	23.4640326882132	0	0	0	23.4640326882132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:c207393-205987|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LIA1|UniRef50_P58696	1407	2	6.1.1.22	58.5350069194232	0	0	0	58.5350069194232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:c570640-569225|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6B470|UniRef50_R5TX52	1416	2	0.0.0.0	58.1629623839184	0	0	0	58.1629623839184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105724|ref|NZ_JH976506.1|:c347501-346053|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6BE22|UniRef50_K6BE22	1449	2	0.0.0.0	56.8383400521935	0	0	0	56.8383400521935	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:86992-88371|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IDN4|UniRef50_R5P0M6	1380	1	0.0.0.0	29.8401285274016	0	0	0	29.8401285274016	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c428994-427609|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R5DDE3|UniRef50_Q7MXT8	1386	1	4.2.1.59	29.7109504818284	0	0	0	29.7109504818284	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:419817-421199|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LHK0|UniRef50_A6LHK0	1383	2	0.0.0.0	59.5507987965498	0	0	0	59.5507987965498	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:286582-287982|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LCI8|UniRef50_P08417	1401	1	4.2.1.2	29.392846086948	0	0	0	29.392846086948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:229496-230884|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LCM9|UniRef50_I0K5J6	1389	1	5.4.2.10	29.6467799624292	0	0	29.6467799624292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:188981-190498|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LEA1|UniRef50_A6L0E8	1518	1	6.1.1.17	27.1273895703651	0	0	0	27.1273895703651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:c162691-161174|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6A194|UniRef50_K6A194	1518	1	0.0.0.0	27.1273895703651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461.165622696206
gi|410105726|ref|NZ_JH976508.1|:164969-166510|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L2Y0|UniRef50_D6D2P8	1542	2	0.0.0.0	53.4103467805632	0	0	0	53.4103467805632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:c101857-100391|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6AW70|UniRef50_F3PHN8	1467	2	0.0.0.0	56.1409371067678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954.395930815053
gi|410105725|ref|NZ_JH976507.1|:265340-266812|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IFX1|UniRef50_Q9PF35	1473	1	0.0.0.0	27.9561285592764	0	0	0	27.9561285592764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:169990-171447|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6XBT3|UniRef50_R6XBT3	1458	1	2.7.1.40	28.243743050627	0	0	0	28.243743050627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c623046-621559|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IVM4|UniRef50_R5UKT1	1488	1	0.0.0.0	27.674312747187	0	0	0	27.674312747187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c131003-129516|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LEE1|UniRef50_G8UJH5	1488	1	0.0.0.0	27.674312747187	0	0	0	27.674312747187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c100092-97357|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_F2KVV0	2736	1	5.99.1.3	15.0509420203999	0	0	0	15.0509420203999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:c261589-258611|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K5ZZ44|UniRef50_G8UMR1	2979	1	0.0.0.0	13.823221674325	0	0	0	13.823221674325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:c354896-351897|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_R6IJ53	3000	1	0.0.0.0	13.7264591226047	0	0	0	13.7264591226047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:739778-742627|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6JA78|UniRef50_U5QA11	2850	1	0.0.0.0	14.4489043395839	0	0	0	14.4489043395839	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:c119911-117059|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_Q8A8M0	2853	1	1.4.4.2	14.4337109596264	0	0	0	14.4337109596264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:511601-514522|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LHS1|UniRef50_Q8A2A1	2922	1	0.0.0.0	14.09287384251	0	0	0	14.09287384251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:249494-252406|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_R7EJZ1	2913	1	0.0.0.0	14.1364151623118	0	0	0	14.1364151623118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c559894-557036|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_A7LXT0	2859	1	3.2.1.177	14.4034198558287	0	0	0	14.4034198558287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:c288623-286035|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_R5AK03	2589	2	0.0.0.0	31.8110292528499	0	0	0	31.8110292528499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c535941-533371|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_D5EYI2	2571	1	2.4.1.1	16.0168717883369	0	0	0	16.0168717883369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c557008-554480|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LGJ5|UniRef50_A7LXS9	2529	1	3.2.1.23	16.2828696590803	0	0	0	16.2828696590803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:c138868-136310|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_K4IK96	2559	1	0.0.0.0	16.0919802140735	0	0	0	16.0919802140735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:c214594-211127|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LB52|UniRef50_G8UMZ9	3468	1	0.0.0.0	11.8740995870283	0	0	0	11.8740995870283	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:148483-151860|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6B4L4|UniRef50_K6B4L4	3378	1	0.0.0.0	12.1904610325086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.237837552647
gi|410105722|ref|NZ_JH976504.1|:363986-367393|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_unknown	3408	1	0.0.0.0	12.0831506360957	0	0	0	12.0831506360957	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:207460-211272|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_R5VAG8	3813	2	2.7.7.6	21.5994636075606	0	0	0	21.5994636075606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:211349-215644|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_unknown	4296	2	2.7.7.6	19.1710322941407	0	0	0	19.1710322941407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:178969-182187|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_Q8AAZ5	3219	1	0.0.0.0	12.7925993686903	0	0	0	12.7925993686903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:c266515-264485|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_R6M7Y6	2031	1	0.0.0.0	20.2754196788844	0	0	0	20.2754196788844	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105727|ref|NZ_JH976509.1|:74877-76967|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_E6SVA5	2091	1	0.0.0.0	19.693628583364	0	0	0	19.693628583364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c703291-701174|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_unknown	2118	1	0.0.0.0	19.4425766609132	0	0	0	19.4425766609132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:190512-192413|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L9D2|UniRef50_A6L9D2	1902	1	0.0.0.0	21.6505664394396	0	0	0	21.6505664394396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c547312-545381|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LDG8|UniRef50_P73098	1932	1	0.0.0.0	21.3143775195726	0	0	0	21.3143775195726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:153061-155370|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6JAH0|UniRef50_R6JAH0	2310	1	0.0.0.0	17.8265702890971	0	0	0	17.8265702890971	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:319157-321463|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LC59|UniRef50_A6LC59	2307	2	3.2.1.23	35.6995035698433	0	0	0	35.6995035698433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:711829-714171|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6A3Q8|UniRef50_R6PKV8	2343	1	3.6.4.12	17.575491834321	0	0	0	17.575491834321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:336836-339190|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_A6LCF8	2355	1	0.0.0.0	17.4859351880315	0	0	0	17.4859351880315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:171502-173649|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_A2U077	2148	2	5.4.99.2	38.3420645882814	0	0	0	38.3420645882814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:153495-154538|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LEC4|UniRef50_A6LEC4	1044	1	0.0.0.0	39.4438480534619	0	0	0	39.4438480534619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:c30128-29094|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6A296|UniRef50_G2I7J6	1035	1	0.0.0.0	39.7868380365355	0	0	0	39.7868380365355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:c335782-334685|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LHY9|UniRef50_R6WRU2	1098	1	0.0.0.0	37.5039866737834	0	0	0	37.5039866737834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:88022-88960|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LIL3|UniRef50_R7J8N6	939	1	0.0.0.0	43.8545019891525	0	0	0	43.8545019891525	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c483197-482265|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6A9T8|UniRef50_R5DMK3	933	1	0.0.0.0	44.1365245099831	0	0	0	44.1365245099831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:76429-77364|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LAU1|UniRef50_A6LAU1	936	1	0.0.0.0	43.9950612903998	0	0	0	43.9950612903998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:290625-291557|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LHB6|UniRef50_P59946	933	1	0.0.0.0	44.1365245099831	0	0	0	44.1365245099831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:279758-280681|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_K1T8T8	924	1	2.7.1.15	44.5664257227426	0	0	0	44.5664257227426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:174793-175716|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L9B8|UniRef50_R7JJL0	924	1	0.0.0.0	44.5664257227426	0	0	0	44.5664257227426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:c307097-306096|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LC65|UniRef50_R7KL80	1002	2	0.0.0.0	82.1943660036212	0	0	0	82.1943660036212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105725|ref|NZ_JH976507.1|:c166460-165459|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_Q59199|UniRef50_P22513	1002	1	1.2.1.12	41.0971830018106	0	0	0	41.0971830018106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105726|ref|NZ_JH976508.1|:31316-32329|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6ILM5|UniRef50_Q8A2E9	1014	1	2.7.1.11	40.6108258065229	0	0	0	40.6108258065229	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:495478-496482|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LDL3|UniRef50_A6LDL3	1005	1	0.0.0.0	40.9745048435962	0	0	0	40.9745048435962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:c223370-222393|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L9F5|UniRef50_R6KTV4	978	1	0.0.0.0	42.1057028300759	0	0	0	42.1057028300759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:124459-125736|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6ILK1|UniRef50_A6LAX7	1278	1	1.1.1.42	32.2217350295886	0	0	0	32.2217350295886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:97443-98726|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6WZJ2|UniRef50_B2GAM0	1284	1	4.2.1.11	32.0711661743101	0	0	0	32.0711661743101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105724|ref|NZ_JH976506.1|:45244-46527|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LFF1|UniRef50_R5J7W8	1284	1	0.0.0.0	32.0711661743101	0	0	0	32.0711661743101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:160303-161556|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6AM72|UniRef50_R7J9J2	1254	1	0.0.0.0	32.8384189535998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558.253122211197
gi|410105720|ref|NZ_JH976502.1|:576763-578025|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6BAN8|UniRef50_K6BJR4	1263	1	0.0.0.0	32.6044159681823	0	0	0	32.6044159681823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:574624-575892|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LDE0|UniRef50_R6Y6V7	1269	1	0.0.0.0	32.4502579730608	0	0	0	32.4502579730608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c381873-380527|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LHH0|UniRef50_R7EHK0	1347	1	0.0.0.0	30.5711784467811	0	0	0	30.5711784467811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105725|ref|NZ_JH976507.1|:43337-44701|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L8F6|UniRef50_G8UPW5	1365	1	0.0.0.0	30.1680420277027	0	0	0	30.1680420277027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105727|ref|NZ_JH976509.1|:c143272-141959|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IQ24|UniRef50_R7DDP6	1314	1	0.0.0.0	31.338947768504	0	0	0	31.338947768504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:581767-583092|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LA26|UniRef50_G8R388	1326	1	0.0.0.0	31.0553373814587	0	0	0	31.0553373814587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105728|ref|NZ_JH976510.1|:c36451-35117|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IJX3|UniRef50_F0R411	1335	1	0.0.0.0	30.8459755564151	0	0	0	30.8459755564151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:797655-798818|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6ILR3|UniRef50_R5C1H3	1164	1	0.0.0.0	35.3774719654761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601.417023413094
gi|410105727|ref|NZ_JH976509.1|:146424-147590|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LBX6|UniRef50_R5IL56	1167	1	0.0.0.0	35.2865273074672	0	0	0	35.2865273074672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c806601-805432|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LG06|UniRef50_R5PPJ7	1170	1	0.0.0.0	35.1960490323198	0	0	0	35.1960490323198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:495578-496723|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IKM8|UniRef50_R6XEZ9	1146	3	0.0.0.0	107.799417193231	0	0	0	107.799417193231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:184198-185415|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IG72|UniRef50_R6IG72	1218	1	0.0.0.0	33.809012617253	0	0	0	33.809012617253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:141728-142945|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LAZ0|UniRef50_R6WUD9	1218	2	0.0.0.0	67.6180252345061	0	0	0	67.6180252345061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105728|ref|NZ_JH976510.1|:96581-97807|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L877|UniRef50_P46920	1227	1	3.6.3.28	33.5610247496448	0	0	0	33.5610247496448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:203075-204262|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LE88|UniRef50_O83217	1188	1	0.0.0.0	34.6627755621332	0	0	0	34.6627755621332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|330998621|ref|NZ_GL883856.1|:61773-62903|454155|g__Paraprevotella.s__Paraprevotella_xylaniphila|UniRef90_E6ST74|UniRef50_E6ST74	1131	1	0.0.0.0	36.4097058955033	0	0	0	36.4097058955033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|331001567|ref|NZ_GL883719.1|:c72817-72686|487175|g__Parasutterella.s__Parasutterella_excrementihominis|UniRef90_F3QJW6|UniRef50_F3QJW6	132	1	0.0.0.0	311.964980059198	0	0	0	0	0	0	0	311.964980059198	0	0	0	0	0	0	0	0	0	0
